unitid,al01c01,al01c02,al01c03,al01c04,al02c01,al02c02,al02c03,al02c04,al03c03,al03c04,al04c01,al04c02,al04c03,al04c04,al05c01,al05c02,al05c03,al05c04,al06c01,al06c02,al06c03,al06c04,al07c01,al07c02,al07c03,al07c04,al08c01,al08c02,al08c03,al08c04,rptc01,rptc02,rptc03,rptc04,bl01,bl02,bl03,bl04,bl05,"xl01c01","xl01c02","xl01c03","xl01c04","xl02c01","xl02c02","xl02c03","xl02c04","xl03c03","xl03c04","xl04c01","xl04c02","xl04c03","xl04c04","xl05c01","xl05c02","xl05c03","xl05c04","xl06c01","xl06c02","xl06c03","xl06c04","xl07c01","xl07c02","xl07c03","xl07c04","xl08c01","xl08c02","xl08c03","xl08c04","xgenc01","xgenc02","xgenc03","xgenc04"
245883,2,1,,,6,12,28,21,,,,,,,,,,,5,24,,,,,,,1,,,,14,37,28,21,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
245892,3,4,,,1,1,15,14,,,,,,,,,,,1,6,,,,,,,,,,,5,11,15,14,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
245953,3,2,0,0,13,7,8,6,1,0,3,6,0,1,1,2,0,0,1,9,0,2,1,0,0,0,4,2,0,0,26,28,9,9,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
245999,1,0,0,0,9,8,11,11,0,0,1,1,0,0,0,1,0,0,0,4,0,2,0,0,0,0,2,0,0,0,13,14,11,13,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
246008,2,8,,,6,6,1,3,,,4,10,,,,,,,,,1,,,,,,,,,,12,24,2,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246017,8,4,,,30,24,,,,,11,12,,,8,4,,,,14,,,15,6,,,7,2,,,79,66,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246026,2,2,,,1,5,,,,,,4,,,,,,,,3,,,,,,,,,,,3,14,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246071,,1,,,,5,,,,3,,,,,,,,,,1,,,,,,,,,,,,7,,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246080,,1,,,,2,,1,,,,,,,,,,,,1,,,,,,,,1,,,0,5,0,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246132,2,5,0,0,2,5,0,1,,,,,,,,,,,,,,,,,,,,,,,4,10,0,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
246187,2,6,,,11,11,,,,,,1,,,1,4,,,,2,,,,,,,,,1,,14,24,1,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246345,3,2,,,4,3,3,3,,,,,,,,1,,,2,3,,,,,,,,,,,9,9,3,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246354,9,2,,,30,27,89,44,,,8,10,,,7,2,,,3,18,,,,,,,,,,,57,59,89,44,,,1,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246406,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0"
246558,2,1,0,0,10,6,6,5,0,0,2,4,0,0,1,1,0,0,0,7,0,1,1,0,0,0,2,1,0,0,18,20,6,6,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
246600,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
246673,,1,2,,,,8,2,,,,,11,5,,,,,,6,,6,,,,,,,1,,,7,22,13,1,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246743,2,,2,,5,1,7,5,2,1,1,,,,,,,,,2,,3,,,,,,,,,8,3,11,9,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246789,1,1,0,0,9,4,5,4,0,0,1,3,0,0,0,1,0,0,0,5,0,1,0,0,0,0,2,1,0,0,13,15,5,5,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
246813,6,5,,,38,43,13,16,,,3,1,,,,,,,2,25,,,,,,,10,4,,2,59,78,13,18,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246895,2,1,0,0,15,13,13,9,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,19,20,13,9,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
246901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
246910,0,0,0,0,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,3,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247056,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247065,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247162,1,2,,,,,4,2,,,,,,2,,,,,,,,,,,,,,,,,1,2,4,4,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
247180,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247296,2,2,,,1,1,1,,1,1,,,,,,,,,,6,,1,,,,,,,,,3,9,2,2,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247348,,,1,,,1,11,6,,,,,,,,,,,,1,,,,,,,,,,,,2,12,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247603,6,2,,,4,7,25,30,,,4,3,5,5,,,,,,8,4,17,,,,,2,,2,,16,20,36,52,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247612,2,,,,6,,,,,,,,,,,,,,,,,1,,,,,,1,,,8,1,0,1,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247649,9,9,1,1,29,17,1,,,,4,7,3,3,0,0,,,1,5,1,3,0,0,,,4,2,1,,47,40,7,7,,,,1,,"3","3","0","0","3","3","0","0","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0","3","3","0","0"
247658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247700,0,0,0,0,3,2,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247755,,5,,,7,6,2,2,,,1,3,,,,,1,1,,3,,1,,,,,,,,1,8,17,3,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247764,6,3,,,,,,,,,,,,,2,2,1,,1,13,,,,,,,,,,,9,18,1,,1,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
247773,0,0,0,0,5,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,2,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247816,0,0,0,0,5,3,2,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,6,2,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
247825,1,2,1,1,4,1,2,1,,,,,,,,,,,,,,,,,,,,,2,,5,3,5,2,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247834,27,15,,,37,44,356,359,,,12,35,2,1,17,24,3,1,5,87,206,381,1,,,,12,5,1,,111,210,568,742,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
247940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248572,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
248606,2,1,0,0,19,17,17,13,0,0,1,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,3,0,0,0,25,27,17,13,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
248624,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248633,,1,,,,4,,1,,,,,,,,,,,,1,,,,,,,,,,,,6,,1,,,1,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248642,1,0,,1,2,3,1,6,,,,,,,,,,,0,4,0,1,,,,,,,1,0,3,7,2,8,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248688,4,4,,,8,6,4,5,,,3,9,,1,,,,,1,15,2,4,,,,,1,,,,17,34,6,10,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248776,5,3,,,12,14,16,11,,,,,,,1,2,,,0,10,,,,,,,2,0,1,0,20,29,17,11,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248794,3,,,,8,10,3,4,,,3,3,,,,,,,,7,,,,,,,4,,,,18,20,3,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248846,1,2,0,0,7,5,4,5,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,11,4,5,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
248882,0,0,0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,3,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
248891,1,,,2,4,,2,1,,,,,,1,,,,,,,,,,,,,,,,,5,,2,4,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
248925,3,1,0,0,19,15,9,3,0,0,0,1,0,1,0,0,0,0,0,7,0,3,0,0,0,0,3,0,4,1,25,24,13,8,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
249274,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,1,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
249283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
249539,0,0,0,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,1,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
249779,0,1,1,0,1,5,1,3,,,0,2,,,,,,,,1,,2,,,,,,,,,1,9,2,5,1,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
249867,1,1,,,,1,1,,,,,,,,4,13,,,,1,1,,1,,,,2,,,,8,16,2,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0"
249928,22,18,,,24,49,,,,,,,,,,,,,16,205,,,40,5,,,1,,,,103,277,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
250267,22,18,,,1,1,,,,,,,,,,,,,16,205,,,40,5,,,1,,,,80,229,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
250407,2,1,0,0,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,2,2,1,4,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
250489,2,0,0,0,2,3,3,3,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,6,3,5,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
250568,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
250887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
250993,2,1,0,0,15,11,20,18,0,0,2,2,0,1,1,2,0,1,0,9,0,3,1,0,0,0,3,1,0,0,24,26,20,23,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
251075,3,2,,,14,6,7,2,,,2,4,,,,,,,1,5,1,2,,,,,2,,,2,22,17,8,6,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
251224,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
251251,3,2,0,0,13,1,0,1,0,0,3,4,0,0,,,,,0,2,0,0,,,,,0,3,,,19,12,0,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
232672,5,6,,,35,38,,1,,,7,48,,1,5,3,,,1,54,,,7,,,,45,30,,2,105,179,,4,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232681,24,18,,,116,49,,,24,21,12,20,,,4,31,,,2,67,,,37,,,,33,59,,,228,244,24,21,,1,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232706,29,23,1,1,99,43,52,33,11,7,36,57,6,13,14,20,2,4,9,92,4,21,15,0,0,0,37,25,8,7,239,260,84,86,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
232715,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
232724,,2,,,1,9,,1,,,,3,,,,,,,,2,,,,,,,,,,,1,16,,1,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232788,4,3,,,38,19,,,,,7,9,,,3,10,,,1,24,,,1,1,,,7,4,,,61,70,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232797,2,,,,5,6,,,,,4,6,,,,,,,7,30,,,,,,,2,0,,,20,42,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232849,15,17,1,1,39,31,29,30,1,1,7,16,0,1,1,4,0,1,3,27,1,5,2,0,0,0,4,1,3,1,71,96,35,40,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
232867,11,5,,,34,27,,,,,5,14,,,8,12,,,,27,,,2,,,,4,5,,,64,90,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232885,,1,,3,,16,,3,,,,0,,,,0,,,,3,,,,0,,,,0,,,,20,,6,1,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232919,1,0,0,0,7,2,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,9,4,0,3,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232937,27,13,,,200,148,,,,,30,43,,,14,53,,,13,175,,,30,4,,,75,92,,,389,528,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232946,36,21,,,257,245,4,4,,,40,63,1,13,38,89,9,15,17,179,5,37,53,6,2,1,57,23,3,1,498,626,24,71,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
232964,0,0,0,0,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,2,2,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
232982,78,48,,,455,164,1,3,,,85,112,,2,43,149,,2,23,287,,,64,5,,,100,88,,,848,853,1,7,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233019,8,2,,,19,16,,1,,,4,7,,,2,4,,1,,14,,1,2,,,,5,1,,,40,44,,3,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233037,3,4,,,17,9,,,,,4,7,,,2,10,,,,12,,,1,1,,,3,,,,30,43,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233046,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
233082,1,1,0,0,12,8,15,14,0,0,1,2,0,0,1,1,0,0,0,6,0,2,0,0,0,0,2,0,0,0,17,18,15,16,,,,,,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5"
233091,1,1,,,,4,3,13,,,,4,,,,,,,,1,,2,,,,,,,,,1,10,3,15,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233107,1,0,3,1,0,0,6,1,,,,,,,,,,,,,,,,,,,,,,,1,0,9,2,0,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1"
233116,8,6,,,28,29,1,,,,1,6,,,4,15,,,,19,,,4,,,,6,1,,,51,76,1,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233204,3,1,,,7,5,1,,,,1,6,2,3,,,,,,11,,3,2,,,,1,2,,,14,25,3,6,,,1,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233259,8,1,,,15,1,,,,,2,7,1,1,4,11,2,3,,12,,1,1,2,,7,8,2,4,,38,36,7,12,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233277,48,22,,,261,141,,,,,47,46,,,23,64,,,10,119,,,49,1,,,80,121,,,518,514,,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233286,1,2,1,,,3,,,,,3,,,,,,,,,,,,,,,,,,3,,4,5,4,,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233295,17,8,,,57,17,12,15,,,18,16,2,3,,2,,,,39,,1,10,,,,35,15,,,137,97,14,19,,,,,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
233301,9,17,1,4,40,31,8,10,,,2,31,,6,1,12,1,3,0,31,,13,8,3,,,29,31,10,12,89,156,20,48,,,,1,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
